,0,1
236,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0323_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0323_0/CT_IMAGE.nrrd
237,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0323_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0323_0/CT_IMAGE.nrrd
238,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0484_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0484_0/CT_IMAGE.nrrd
239,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0484_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0484_0/CT_IMAGE.nrrd
240,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0388_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0388_0/CT_IMAGE.nrrd
241,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0388_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0388_0/CT_IMAGE.nrrd
242,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0530_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0530_0/CT_IMAGE.nrrd
243,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0530_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0530_0/CT_IMAGE.nrrd
244,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0305_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0305_0/CT_IMAGE.nrrd
245,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0305_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0305_0/CT_IMAGE.nrrd
246,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0293_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0293_0/CT_IMAGE.nrrd
247,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0293_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0293_0/CT_IMAGE.nrrd
248,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0391_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0391_0/CT_IMAGE.nrrd
249,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0391_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0391_0/CT_IMAGE.nrrd
250,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0597_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0597_0/CT_IMAGE.nrrd
251,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0597_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0597_0/CT_IMAGE.nrrd
252,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0095_1/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0095_1/CT_IMAGE.nrrd
253,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0095_1/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0095_1/CT_IMAGE.nrrd
254,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0012_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0012_0/CT_IMAGE.nrrd
255,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0012_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0012_0/CT_IMAGE.nrrd
256,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0624_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0624_0/CT_IMAGE.nrrd
257,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0624_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0624_0/CT_IMAGE.nrrd
258,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0458_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0458_0/CT_IMAGE.nrrd
259,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0458_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0458_0/CT_IMAGE.nrrd
260,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0473_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0473_0/CT_IMAGE.nrrd
261,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0473_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0473_0/CT_IMAGE.nrrd
262,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0203_2/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0203_2/CT_IMAGE.nrrd
263,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0203_2/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0203_2/CT_IMAGE.nrrd
264,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0495_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0495_0/CT_IMAGE.nrrd
265,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0495_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0495_0/CT_IMAGE.nrrd
266,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0180_1/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0180_1/CT_IMAGE.nrrd
267,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0180_1/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0180_1/CT_IMAGE.nrrd
268,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0123_1/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0123_1/CT_IMAGE.nrrd
269,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0123_1/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0123_1/CT_IMAGE.nrrd
270,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0486_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0486_0/CT_IMAGE.nrrd
271,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0486_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0486_0/CT_IMAGE.nrrd
272,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0150_2/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0150_2/CT_IMAGE.nrrd
273,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0150_2/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0150_2/CT_IMAGE.nrrd
274,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0377_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0377_0/CT_IMAGE.nrrd
275,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0377_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0377_0/CT_IMAGE.nrrd
276,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0408_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0408_0/CT_IMAGE.nrrd
277,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0408_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0408_0/CT_IMAGE.nrrd
278,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0327_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0327_0/CT_IMAGE.nrrd
279,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0327_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0327_0/CT_IMAGE.nrrd
280,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0281_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0281_0/CT_IMAGE.nrrd
281,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0281_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0281_0/CT_IMAGE.nrrd
282,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0551_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0551_0/CT_IMAGE.nrrd
283,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0551_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0551_0/CT_IMAGE.nrrd
284,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0079_3/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0079_3/CT_IMAGE.nrrd
285,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0079_3/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0079_3/CT_IMAGE.nrrd
286,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0367_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0367_0/CT_IMAGE.nrrd
287,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0367_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0367_0/CT_IMAGE.nrrd
288,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0051_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0051_0/CT_IMAGE.nrrd
289,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0051_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0051_0/CT_IMAGE.nrrd
290,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0502_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0502_0/CT_IMAGE.nrrd
291,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0502_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0502_0/CT_IMAGE.nrrd
292,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0219_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0219_0/CT_IMAGE.nrrd
293,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0219_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0219_0/CT_IMAGE.nrrd
294,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0167_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0167_0/CT_IMAGE.nrrd
295,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0167_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0167_0/CT_IMAGE.nrrd
296,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0353_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0353_0/CT_IMAGE.nrrd
297,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0353_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0353_0/CT_IMAGE.nrrd
298,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0288_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0288_0/CT_IMAGE.nrrd
299,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0288_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0288_0/CT_IMAGE.nrrd
300,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0098_2/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0098_2/CT_IMAGE.nrrd
301,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0098_2/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0098_2/CT_IMAGE.nrrd
302,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0568_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0568_0/CT_IMAGE.nrrd
303,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0568_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0568_0/CT_IMAGE.nrrd
304,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0065_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0065_0/CT_IMAGE.nrrd
305,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0065_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0065_0/CT_IMAGE.nrrd
306,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0162_1/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0162_1/CT_IMAGE.nrrd
307,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0162_1/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0162_1/CT_IMAGE.nrrd
308,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0242_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0242_0/CT_IMAGE.nrrd
309,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0242_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0242_0/CT_IMAGE.nrrd
310,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0039_2/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0039_2/CT_IMAGE.nrrd
311,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0039_2/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0039_2/CT_IMAGE.nrrd
312,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0531_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0531_0/CT_IMAGE.nrrd
313,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0531_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0531_0/CT_IMAGE.nrrd
314,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0192_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0192_0/CT_IMAGE.nrrd
315,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0192_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0192_0/CT_IMAGE.nrrd
316,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0319_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0319_0/CT_IMAGE.nrrd
317,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0319_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0319_0/CT_IMAGE.nrrd
318,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0522_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0522_0/CT_IMAGE.nrrd
319,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0522_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0522_0/CT_IMAGE.nrrd
320,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0064_2/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0064_2/CT_IMAGE.nrrd
321,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0064_2/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0064_2/CT_IMAGE.nrrd
322,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0013_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0013_0/CT_IMAGE.nrrd
323,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0013_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0013_0/CT_IMAGE.nrrd
324,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0019_5/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0019_5/CT_IMAGE.nrrd
325,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0019_5/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0019_5/CT_IMAGE.nrrd
326,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0067_2/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0067_2/CT_IMAGE.nrrd
327,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0067_2/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0067_2/CT_IMAGE.nrrd
328,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0554_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0554_0/CT_IMAGE.nrrd
329,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0554_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0554_0/CT_IMAGE.nrrd
330,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0076_3/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0076_3/CT_IMAGE.nrrd
331,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0076_3/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0076_3/CT_IMAGE.nrrd
332,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0310_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0310_0/CT_IMAGE.nrrd
333,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0310_0/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0310_0/CT_IMAGE.nrrd
334,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0120_2/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0120_2/CT_IMAGE.nrrd
335,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0120_2/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0120_2/CT_IMAGE.nrrd
336,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0050_1/CT_IMAGE.nrrd,/cluster/projects/radiomics/ProcessedDatasets/HeadNeck/TCIA_HNSCC/HNSCC-01-0050_1/CT_IMAGE.nrrd
